                                                                12.03.2024 15:09
________________________________________________________________________________



Kurvenname:
  !]36[Avrami-AB12-CD34-1
Kurvenwerte:
          Index              t             Ts             Tr           Wert
                           [s]           [°C]           [°C]        [Wg^-1]
            473            473         42,001         42,000     0,00395217
            474            474         42,001         42,000     0,00394515
            475            475         42,001         42,000     0,00394799
            476            476         42,001         42,000     0,00395306
            477            477         42,001         42,000     0,00395684
            478            478         42,001         42,000     0,00394961
            479            479         42,001         42,000     0,00394259
            480            480         42,001         42,000     0,00393439
            481            481         42,001         42,000     0,00390561
            482            482         42,001         42,000     0,00388437
            483            483         42,001         42,000     0,00386519
            484            484         42,001         42,000     0,00384683
            485            485         42,001         42,000     0,00382872
            486            486         42,001         42,000     0,00381439
            487            487         42,001         42,000      0,0038013
            488            488         42,001         42,000     0,00378906
            489            489         42,001         42,000     0,00377795
            490            490         42,001         42,000     0,00376386
            491            491         42,001         42,000     0,00374692
            492            492         42,001         42,000     0,00372565
            493            493         42,001         42,000     0,00369783
            494            494         42,001         42,000     0,00368052
            495            495         42,001         42,000     0,00367036
            496            496         42,001         42,000     0,00366406
            497            497         42,001         42,000     0,00365403
            498            498         42,001         42,000     0,00364895
            499            499         42,001         42,000     0,00365287
            500            500         42,001         42,000      0,0036564
            501            501         42,001         42,000     0,00365452
            502            502         42,001         42,000     0,00365072
            503            503         42,001         42,000     0,00365089
            504            504         42,001         42,000     0,00365066
            505            505         42,001         42,000     0,00363348
            506            506         42,001         42,000     0,00361622
            507            507         42,001         42,000     0,00359222
            508            508         42,001         42,000     0,00356454
            509            509         42,001         42,000     0,00352705
            510            510         42,001         42,000       0,003505
            511            511         42,001         42,000     0,00349088
            512            512         42,001         42,000     0,00348332
            513            513         42,001         42,000     0,00347635
            514            514         42,001         42,000     0,00346035
            515            515         42,001         42,000     0,00344819
            516            516         42,001         42,000     0,00344336
            517            517         42,001         42,000       0,003422
            518            518         42,001         42,000     0,00340238
            519            519         42,001         42,000     0,00338973
            520            520         42,001         42,000     0,00338356
            521            521         42,001         42,000      0,0033753
            522            522         42,001         42,000     0,00336461
            523            523         42,001         42,000     0,00335618
            524            524         42,001         42,000     0,00334923
            525            525         42,001         42,000     0,00334921
            526            526         42,001         42,000     0,00333893
            527            527         42,001         42,000     0,00332366
            528            528         42,001         42,000     0,00330553
            529            529         42,001         42,000     0,00329252
            530            530         42,001         42,000     0,00327424
            531            531         42,001         42,000     0,00325991
            532            532         42,001         42,000     0,00325263
            533            533         42,001         42,000     0,00325472
            534            534         42,001         42,000     0,00325351
            535            535         42,001         42,000     0,00324576
            536            536         42,001         42,000     0,00323617
            537            537         42,001         42,000     0,00323304
            538            538         42,001         42,000     0,00323441
            539            539         42,001         42,000     0,00324676
            540            540         42,001         42,000     0,00325795
            541            541         42,001         42,000      0,0032616
            542            542         42,001         42,000     0,00326397
            543            543         42,001         42,000     0,00326905
            544            544         42,001         42,000     0,00327666
            545            545         42,001         42,000     0,00326886
            546            546         42,001         42,000     0,00325476
            547            547         42,001         42,000     0,00324166
            548            548         42,001         42,000      0,0032307
            549            549         42,001         42,000     0,00320571
            550            550         42,001         42,000     0,00318248
            551            551         42,001         42,000     0,00316104
            552            552         42,001         42,000     0,00314174
            553            553         42,001         42,000     0,00312459
            554            554         42,001         42,000     0,00311942
            555            555         42,001         42,000     0,00312423
            556            556         42,001         42,000     0,00313267
            557            557         42,001         42,000      0,0031582
            558            558         42,001         42,000     0,00316202
            559            559         42,001         42,000     0,00315243
            560            560         42,001         42,000     0,00313817
            561            561         42,001         42,000     0,00311488
            562            562         42,001         42,000     0,00309795
            563            563         42,001         42,000     0,00308532
            564            564         42,001         42,000     0,00307447
            565            565         42,001         42,000     0,00306647
            566            566         42,001         42,000     0,00306365
            567            567         42,001         42,000     0,00306526
            568            568         42,001         42,000     0,00306739
            569            569         42,001         42,000      0,0030632
            570            570         42,001         42,000     0,00305094
            571            571         42,001         42,000     0,00303372
            572            572         42,001         42,000     0,00301857
            573            573         42,001         42,000      0,0029995
            574            574         42,001         42,000     0,00298914
            575            575         42,001         42,000     0,00298008
            576            576         42,001         42,000     0,00297651
            577            577         42,001         42,000      0,0029886
            578            578         42,001         42,000     0,00298233
            579            579         42,001         42,000     0,00297413
            580            580         42,001         42,000     0,00296776
            581            581         42,001         42,000     0,00293985
            582            582         42,001         42,000     0,00291176
            583            583         42,001         42,000     0,00288969
            584            584         42,001         42,000     0,00286828
            585            585         42,001         42,000     0,00285137
            586            586         42,001         42,000      0,0028307
            587            587         42,001         42,000       0,002808
            588            588         42,001         42,000     0,00278883
            589            589         42,001         42,000     0,00277731
            590            590         42,001         42,000     0,00275965
            591            591         42,001         42,000     0,00275018
            592            592         42,001         42,000     0,00274907
            593            593         42,001         42,000     0,00275274
            594            594         42,001         42,000     0,00275194
            595            595         42,001         42,000     0,00276505
            596            596         42,001         42,000     0,00280394
            597            597         42,001         42,000     0,00258042
            598            598         41,999         42,000    -0,00374873
            599            599         41,992         42,000     -0,0319447


Proben:
  Avrami-AB12-CD34-4, 8,4000 mg


Kurvenname:
  !]36[Avrami-AB12-CD34-5
Kurvenwerte:
          Index              t             Ts             Tr           Wert
                           [s]           [°C]           [°C]        [Wg^-1]
              0              0         48,323         48,000        1,42059
              1              1         48,322         48,000        1,41429
              2              2         48,320         48,000        1,40579
              3              3         48,318         48,000        1,39623
              4              4         48,316         48,000        1,38676
              5              5         48,313         48,000        1,37735
              6              6         48,311         48,000        1,36808
              7              7         48,309         48,000        1,35912
              8              8         48,307         48,000        1,35017
              9              9         48,305         48,000         1,3413
             10             10         48,303         48,000        1,33254
             11             11         48,301         48,000        1,32378
             12             12         48,299         48,000        1,31391
             13             13         48,296         48,000        1,29942
             14             14         48,291         48,000        1,27976
             15             15         48,282         48,000         1,2379
             16             16         48,268         48,000        1,17633
             17             17         48,247         48,000        1,08719
             18             18         48,223         48,000       0,980918
             19             19         48,197         48,000       0,864767
             20             20         48,172         48,000       0,758058
             21             21         48,151         48,000        0,66528
             22             22         48,133         48,000       0,582795
             23             23         48,119         48,000       0,524231
             24             24         48,109         48,000       0,476864
             25             25         48,100         48,000       0,441295
             26             26         48,094         48,000       0,413289
             27             27         48,091         48,000       0,401265
             28             28         48,090         48,000       0,396296
             29             29         48,091         48,000       0,398815
             30             30         48,092         48,000       0,406099
             31             31         48,096         48,000       0,423465
             32             32         48,101         48,000       0,445094
             33             33         48,107         48,000       0,471221
             34             34         48,114         48,000       0,500352
             35             35         48,122         48,000       0,535702
             36             36         48,131         48,000       0,573961
             37             37         48,140         48,000        0,61542
             38             38         48,150         48,000       0,658949
             39             39         48,161         48,000       0,706978
             40             40         48,172         48,000       0,756957
             41             41         48,184         48,000       0,808982
             42             42         48,196         48,000       0,862234
             43             43         48,209         48,000        0,91769
             44             44         48,221         48,000       0,973462
             45             45         48,234         48,000        1,02909
             46             46         48,247         48,000        1,08428
             47             47         48,259         48,000        1,13731
             48             48         48,270         48,000        1,18819
             49             49         48,281         48,000        1,23594
             50             50         48,292         48,000        1,28127
             51             51         48,300         48,000        1,31984
             52             52         48,308         48,000        1,35414
             53             53         48,315         48,000        1,38326
             54             54         48,321         48,000        1,40889
             55             55         48,324         48,000        1,42529
             56             56         48,327         48,000        1,43688
             57             57         48,328         48,000        1,44298
             58             58         48,329         48,000        1,44539
             59             59         48,327         48,000        1,43924
             60             60         48,325         48,000        1,42892
             61             61         48,322         48,000        1,41412
             62             62         48,318         48,000        1,39635
             63             63         48,312         48,000        1,37234
             64             64         48,306         48,000        1,34546
             65             65         48,299         48,000        1,31557
             66             66         48,292         48,000        1,28388
             67             67         48,284         48,000        1,24855
             68             68         48,276         48,000        1,21169
             69             69         48,267         48,000        1,17337
             70             70         48,258         48,000         1,1343
             71             71         48,249         48,000        1,09352
             72             72         48,240         48,000        1,05261
             73             73         48,230         48,000        1,01156
             74             74         48,221         48,000       0,970495
             75             75         48,212         48,000       0,929791
             76             76         48,202         48,000       0,889748
             77             77         48,193         48,000       0,850389
             78             78         48,185         48,000       0,811556
             79             79         48,176         48,000       0,774159
             80             80         48,168         48,000       0,737784
             81             81         48,160         48,000       0,702657
             82             82         48,152         48,000       0,668311
             83             83         48,145         48,000       0,635935
             84             84         48,138         48,000       0,604721
             85             85         48,131         48,000       0,574796
             86             86         48,124         48,000       0,545782
             87             87         48,118         48,000       0,519082
             88             88         48,112         48,000       0,493487
             89             89         48,107         48,000       0,469186
             90             90         48,101         48,000        0,44573
             91             91         48,097         48,000       0,424354
             92             92         48,092         48,000       0,403869
             93             93         48,088         48,000       0,384577
             94             94         48,083         48,000       0,366065
             95             95         48,079         48,000       0,349347
             96             96         48,076         48,000        0,33337
             97             97         48,072         48,000       0,318231
             98             98         48,069         48,000       0,303674
             99             99         48,066         48,000       0,290509
            100            100         48,063         48,000        0,27799
            101            101         48,061         48,000       0,266214
            102            102         48,058         48,000       0,254875
            103            103         48,056         48,000       0,244742
            104            104         48,053         48,000       0,235105
            105            105         48,051         48,000       0,225811
            106            106         48,049         48,000       0,216725
            107            107         48,048         48,000       0,208883
            108            108         48,046         48,000       0,201266
            109            109         48,044         48,000       0,193984
            110            110         48,043         48,000       0,186957
            111            111         48,041         48,000       0,180572
            112            112         48,040         48,000       0,174476
            113            113         48,038         48,000       0,168732
            114            114         48,037         48,000       0,163196
            115            115         48,036         48,000       0,158055
            116            116         48,035         48,000       0,153089
            117            117         48,034         48,000       0,148365
            118            118         48,033         48,000       0,143795
            119            119         48,032         48,000       0,139686
            120            120         48,031         48,000       0,135746
            121            121         48,030         48,000       0,131971
            122            122         48,029         48,000       0,128222
            123            123         48,028         48,000       0,124802
            124            124         48,028         48,000        0,12149
            125            125         48,027         48,000       0,118342
            126            126         48,026         48,000       0,115299
            127            127         48,026         48,000       0,112515
            128            128         48,025         48,000       0,109738
            129            129         48,024         48,000       0,107126
            130            130         48,024         48,000       0,104632
            131            131         48,023         48,000       0,102287
            132            132         48,023         48,000      0,0998885
            133            133         48,022         48,000       0,097593
            134            134         48,022         48,000      0,0954483
            135            135         48,021         48,000      0,0934131
            136            136         48,021         48,000      0,0914149
            137            137         48,020         48,000      0,0894996
            138            138         48,020         48,000      0,0876663
            139            139         48,020         48,000      0,0859144
            140            140         48,019         48,000      0,0841497
            141            141         48,019         48,000      0,0824844
            142            142         48,018         48,000      0,0809158
            143            143         48,018         48,000      0,0794336
            144            144         48,018         48,000      0,0779518
            145            145         48,017         48,000      0,0765137
            146            146         48,017         48,000      0,0751367
            147            147         48,017         48,000      0,0738169
            148            148         48,016         48,000      0,0724563
            149            149         48,016         48,000      0,0711524
            150            150         48,016         48,000      0,0699464
            151            151         48,016         48,000      0,0688598
            152            152         48,015         48,000       0,067722
            153            153         48,015         48,000      0,0665998
            154            154         48,015         48,000      0,0655047
            155            155         48,015         48,000      0,0644884
            156            156         48,014         48,000      0,0634615
            157            157         48,014         48,000      0,0624525
            158            158         48,014         48,000      0,0614604
            159            159         48,014         48,000      0,0605729
            160            160         48,014         48,000      0,0596586
            161            161         48,013         48,000      0,0587515
            162            162         48,013         48,000      0,0578587
            163            163         48,013         48,000      0,0570445
            164            164         48,013         48,000      0,0562111
            165            165         48,013         48,000      0,0553983
            166            166         48,012         48,000         0,0546
            167            167         48,012         48,000      0,0538618
            168            168         48,012         48,000      0,0531172
            169            169         48,012         48,000      0,0523848
            170            170         48,012         48,000      0,0516647
            171            171         48,012         48,000      0,0510079
            172            172         48,011         48,000      0,0503455
            173            173         48,011         48,000      0,0496959
            174            174         48,011         48,000      0,0490573
            175            175         48,011         48,000      0,0484688
            176            176         48,011         48,000      0,0478708
            177            177         48,011         48,000      0,0472828
            178            178         48,011         48,000      0,0467001
            179            179         48,011         48,000      0,0461676
            180            180         48,010         48,000      0,0456138
            181            181         48,010         48,000      0,0450625
            182            182         48,010         48,000      0,0445189
            183            183         48,010         48,000      0,0439974
            184            184         48,010         48,000      0,0434765
            185            185         48,010         48,000      0,0429684
            186            186         48,010         48,000      0,0424707
            187            187         48,010         48,000      0,0419875
            188            188         48,009         48,000      0,0415068
            189            189         48,009         48,000      0,0410407
            190            190         48,009         48,000      0,0405871
            191            191         48,009         48,000      0,0401646
            192            192         48,009         48,000      0,0397281
            193            193         48,009         48,000      0,0392941
            194            194         48,009         48,000      0,0388736
            195            195         48,009         48,000      0,0384729
            196            196         48,009         48,000      0,0380664
            197            197         48,009         48,000      0,0376698
            198            198         48,008         48,000      0,0372802
            199            199         48,008         48,000      0,0369205
            200            200         48,008         48,000      0,0365619
            201            201         48,008         48,000      0,0361989
            202            202         48,008         48,000      0,0358308
            203            203         48,008         48,000      0,0354985
            204            204         48,008         48,000       0,035153
            205            205         48,008         48,000       0,034809
            206            206         48,008         48,000      0,0344638
            207            207         48,008         48,000      0,0341413
            208            208         48,008         48,000      0,0338216
            209            209         48,008         48,000      0,0335087
            210            210         48,008         48,000      0,0332019
            211            211         48,007         48,000      0,0329183
            212            212         48,007         48,000      0,0326335
            213            213         48,007         48,000       0,032353
            214            214         48,007         48,000       0,032072
            215            215         48,007         48,000      0,0317892
            216            216         48,007         48,000      0,0315146
            217            217         48,007         48,000       0,031242
            218            218         48,007         48,000      0,0309724
            219            219         48,007         48,000      0,0306947
            220            220         48,007         48,000      0,0304139
            221            221         48,007         48,000      0,0301324
            222            222         48,007         48,000      0,0298526
            223            223         48,007         48,000      0,0295831
            224            224         48,007         48,000      0,0293233
            225            225         48,007         48,000      0,0290636
            226            226         48,007         48,000      0,0288047
            227            227         48,007         48,000      0,0285862
            228            228         48,006         48,000      0,0283647
            229            229         48,006         48,000      0,0281467
            230            230         48,006         48,000      0,0279314
            231            231         48,006         48,000      0,0277287
            232            232         48,006         48,000      0,0275182
            233            233         48,006         48,000      0,0273106
            234            234         48,006         48,000      0,0271028
            235            235         48,006         48,000      0,0268901
            236            236         48,006         48,000      0,0266844
            237            237         48,006         48,000      0,0264746
            238            238         48,006         48,000      0,0262582
            239            239         48,006         48,000       0,026057
            240            240         48,006         48,000      0,0258507
            241            241         48,006         48,000      0,0256457
            242            242         48,006         48,000       0,025444
            243            243         48,006         48,000      0,0252584
            244            244         48,006         48,000      0,0250748
            245            245         48,006         48,000      0,0248999
            246            246         48,006         48,000      0,0247266
            247            247         48,006         48,000       0,024566
            248            248         48,006         48,000      0,0243941
            249            249         48,006         48,000      0,0242154
            250            250         48,005         48,000      0,0240391
            251            251         48,005         48,000      0,0238604
            252            252         48,005         48,000      0,0236885
            253            253         48,005         48,000      0,0235166
            254            254         48,005         48,000      0,0233428
            255            255         48,005         48,000       0,023161
            256            256         48,005         48,000      0,0229804
            257            257         48,005         48,000      0,0228107
            258            258         48,005         48,000      0,0226375
            259            259         48,005         48,000      0,0224609
            260            260         48,005         48,000      0,0223018
            261            261         48,005         48,000      0,0221598
            262            262         48,005         48,000      0,0220272
            263            263         48,005         48,000      0,0219129
            264            264         48,005         48,000      0,0217778
            265            265         48,005         48,000      0,0216392
            266            266         48,005         48,000      0,0215025
            267            267         48,005         48,000        0,02136
            268            268         48,005         48,000      0,0212286
            269            269         48,005         48,000      0,0211009
            270            270         48,005         48,000      0,0209716
            271            271         48,005         48,000      0,0208398
            272            272         48,005         48,000      0,0207067
            273            273         48,005         48,000      0,0205815
            274            274         48,005         48,000      0,0204644
            275            275         48,005         48,000      0,0203366
            276            276         48,005         48,000      0,0202095
            277            277         48,005         48,000      0,0200811
            278            278         48,005         48,000      0,0199519
            279            279         48,005         48,000      0,0198284
            280            280         48,004         48,000      0,0197021
            281            281         48,004         48,000      0,0195737
            282            282         48,004         48,000      0,0194416
            283            283         48,004         48,000      0,0193212
            284            284         48,004         48,000      0,0192125
            285            285         48,004         48,000      0,0191057
            286            286         48,004         48,000      0,0189968
            287            287         48,004         48,000      0,0188934
            288            288         48,004         48,000      0,0187718
            289            289         48,004         48,000       0,018655
            290            290         48,004         48,000      0,0185402
            291            291         48,004         48,000      0,0184118
            292            292         48,004         48,000      0,0182921
            293            293         48,004         48,000       0,018172
            294            294         48,004         48,000      0,0180552
            295            295         48,004         48,000       0,017967
            296            296         48,004         48,000      0,0178779
            297            297         48,004         48,000      0,0177943
            298            298         48,004         48,000      0,0177144
            299            299         48,004         48,000      0,0176502
            300            300         48,004         48,000      0,0175654
            301            301         48,004         48,000      0,0174702
            302            302         48,004         48,000      0,0173748
            303            303         48,004         48,000      0,0172719
            304            304         48,004         48,000      0,0171801
            305            305         48,004         48,000      0,0170781
            306            306         48,004         48,000      0,0169674
            307            307         48,004         48,000      0,0168628
            308            308         48,004         48,000      0,0167574
            309            309         48,004         48,000      0,0166558
            310            310         48,004         48,000      0,0165585
            311            311         48,004         48,000      0,0164697
            312            312         48,004         48,000      0,0163863
            313            313         48,004         48,000      0,0163088
            314            314         48,004         48,000      0,0162288
            315            315         48,004         48,000      0,0161752
            316            316         48,004         48,000      0,0161097
            317            317         48,004         48,000      0,0160471
            318            318         48,004         48,000       0,015989
            319            319         48,004         48,000      0,0159048
            320            320         48,004         48,000      0,0158118
            321            321         48,004         48,000      0,0157149
            322            322         48,004         48,000      0,0156205
            323            323         48,004         48,000      0,0155062
            324            324         48,004         48,000       0,015412
            325            325         48,003         48,000      0,0153321
            326            326         48,003         48,000      0,0152569
            327            327         48,003         48,000        0,01521
            328            328         48,003         48,000      0,0151522
            329            329         48,003         48,000      0,0150867
            330            330         48,003         48,000      0,0150168
            331            331         48,003         48,000      0,0149504
            332            332         48,003         48,000      0,0148766
            333            333         48,003         48,000      0,0148039
            334            334         48,003         48,000      0,0147381
            335            335         48,003         48,000      0,0146684
            336            336         48,003         48,000      0,0146001
            337            337         48,003         48,000      0,0145286
            338            338         48,003         48,000      0,0144569
            339            339         48,003         48,000      0,0143988
            340            340         48,003         48,000      0,0143408
            341            341         48,003         48,000      0,0142805
            342            342         48,003         48,000       0,014212
            343            343         48,003         48,000      0,0141439
            344            344         48,003         48,000      0,0140796
            345            345         48,003         48,000       0,014013
            346            346         48,003         48,000      0,0139363
            347            347         48,003         48,000      0,0138486
            348            348         48,003         48,000      0,0137675
            349            349         48,003         48,000      0,0136937
            350            350         48,003         48,000      0,0136205
            351            351         48,003         48,000      0,0135472
            352            352         48,003         48,000      0,0134835
            353            353         48,003         48,000      0,0134177
            354            354         48,003         48,000      0,0133482
            355            355         48,003         48,000      0,0133085
            356            356         48,003         48,000      0,0132596
            357            357         48,003         48,000      0,0132073
            358            358         48,003         48,000      0,0131575
            359            359         48,003         48,000      0,0131283
            360            360         48,003         48,000      0,0130761
            361            361         48,003         48,000      0,0130148
            362            362         48,003         48,000       0,012955
            363            363         48,003         48,000      0,0128941
            364            364         48,003         48,000      0,0128381
            365            365         48,003         48,000      0,0127904
            366            366         48,003         48,000      0,0127441
            367            367         48,003         48,000      0,0127016
            368            368         48,003         48,000      0,0126581
            369            369         48,003         48,000      0,0126079
            370            370         48,003         48,000      0,0125594
            371            371         48,003         48,000      0,0125093
            372            372         48,003         48,000      0,0124635
            373            373         48,003         48,000      0,0124208
            374            374         48,003         48,000      0,0123697
            375            375         48,003         48,000      0,0123304
            376            376         48,003         48,000      0,0122928
            377            377         48,003         48,000      0,0122504
            378            378         48,003         48,000      0,0122073
            379            379         48,003         48,000      0,0121546
            380            380         48,003         48,000      0,0120988
            381            381         48,003         48,000      0,0120456
            382            382         48,003         48,000      0,0119948
            383            383         48,003         48,000      0,0119189
            384            384         48,003         48,000      0,0118572
            385            385         48,003         48,000      0,0117964
            386            386         48,003         48,000      0,0117349
            387            387         48,003         48,000      0,0116806
            388            388         48,003         48,000      0,0116297
            389            389         48,003         48,000      0,0115858
            390            390         48,003         48,000      0,0115438
            391            391         48,003         48,000      0,0115022
            392            392         48,003         48,000      0,0114605
            393            393         48,003         48,000      0,0114226
            394            394         48,003         48,000      0,0113866
            395            395         48,003         48,000      0,0113463
            396            396         48,003         48,000      0,0113035
            397            397         48,003         48,000       0,011255
            398            398         48,003         48,000      0,0112095
            399            399         48,003         48,000      0,0111587
            400            400         48,003         48,000      0,0111051
            401            401         48,003         48,000       0,011051
            402            402         48,003         48,000      0,0109945
            403            403         48,002         48,000      0,0109304
            404            404         48,002         48,000      0,0108765
            405            405         48,002         48,000      0,0108253
            406            406         48,002         48,000      0,0107727
            407            407         48,002         48,000      0,0107298
            408            408         48,002         48,000      0,0106791
            409            409         48,002         48,000      0,0106235
            410            410         48,002         48,000      0,0105693
            411            411         48,002         48,000      0,0105322
            412            412         48,002         48,000      0,0104945
            413            413         48,002         48,000      0,0104587
            414            414         48,002         48,000      0,0104202
            415            415         48,002         48,000      0,0103979
            416            416         48,002         48,000      0,0103679
            417            417         48,002         48,000      0,0103353
            418            418         48,002         48,000      0,0103043
            419            419         48,002         48,000      0,0102756
            420            420         48,002         48,000      0,0102488
            421            421         48,002         48,000      0,0102245
            422            422         48,002         48,000      0,0102042
            423            423         48,002         48,000      0,0101812
            424            424         48,002         48,000      0,0101535
            425            425         48,002         48,000       0,010122
            426            426         48,002         48,000      0,0100902
            427            427         48,002         48,000      0,0100476
            428            428         48,002         48,000      0,0100078
            429            429         48,002         48,000      0,0099695
            430            430         48,002         48,000     0,00993536
            431            431         48,002         48,000     0,00990569
            432            432         48,002         48,000     0,00987544
            433            433         48,002         48,000     0,00985029
            434            434         48,002         48,000     0,00983009
            435            435         48,002         48,000     0,00980447
            436            436         48,002         48,000     0,00977459
            437            437         48,002         48,000     0,00974537
            438            438         48,002         48,000     0,00971637
            439            439         48,002         48,000     0,00968668
            440            440         48,002         48,000      0,0096629
            441            441         48,002         48,000     0,00963717
            442            442         48,002         48,000      0,0096113
            443            443         48,002         48,000     0,00959256
            444            444         48,002         48,000     0,00956394
            445            445         48,002         48,000     0,00953401
            446            446         48,002         48,000     0,00950893
            447            447         48,002         48,000     0,00946944
            448            448         48,002         48,000     0,00943379
            449            449         48,002         48,000      0,0093963
            450            450         48,002         48,000     0,00935368
            451            451         48,002         48,000     0,00929697
            452            452         48,002         48,000     0,00924611
            453            453         48,002         48,000     0,00920846
            454            454         48,002         48,000     0,00917947
